ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,Sessions,TotalUsers,NewUsers,Pageviews
2023,31,2023-07-31,./housing/,Direct,NON-MOBILE,2881,2658,836,20219
2023,31,2023-07-31,./housing/,Other,MOBILE,280,255,87,1091
2023,31,2023-07-31,./housing/,Other,NON-MOBILE,341,312,29,3119
2023,31,2023-07-31,./housing/,Paid,MOBILE,8979,7889,2663,33504
2023,31,2023-07-31,./housing/,Paid,NON-MOBILE,4082,3816,1452,28097
2023,31,2023-07-31,./housing/,SEO,MOBILE,6624,5928,2749,31294
2023,31,2023-07-31,./housing/,SEO,NON-MOBILE,4354,4093,1604,31934
2023,31,2023-07-31,./housing/,Undefined,MOBILE,187,187,0,1157
2023,31,2023-07-31,./housing/,Undefined,NON-MOBILE,127,127,0,1185
2023,31,2023-07-31,./members/,Direct,MOBILE,59168,50596,18417,221360
2023,31,2023-07-31,./members/,Direct,NON-MOBILE,41425,34274,5120,253897
2023,31,2023-07-31,./members/,Other,MOBILE,1304,955,94,5249
2023,31,2023-07-31,./members/,Other,NON-MOBILE,2921,2086,29,23914
2023,31,2023-07-31,./members/,Paid,MOBILE,12822,10201,261,57852
2023,31,2023-07-31,./members/,Paid,NON-MOBILE,19635,16070,88,143244
2023,31,2023-07-31,./members/,SEO,MOBILE,8521,6665,445,37953
2023,31,2023-07-31,./members/,SEO,NON-MOBILE,20868,17096,454,160339
2023,31,2023-07-31,./members/,Undefined,MOBILE,789,788,0,5882
2023,31,2023-07-31,./members/,Undefined,NON-MOBILE,826,819,0,8750
2023,31,2023-07-31,.Home,Direct,MOBILE,58239,50719,27380,429033
2023,31,2023-07-31,.Home,Direct,NON-MOBILE,32813,28600,12838,297288
2023,31,2023-07-31,.Home,Other,MOBILE,2459,2114,1135,14586
2023,31,2023-07-31,.Home,Other,NON-MOBILE,2546,1982,354,36747
2023,31,2023-07-31,.Home,Paid,MOBILE,50756,44595,25983,334914
2023,31,2023-07-31,.Home,Paid,NON-MOBILE,32071,28993,13931,323864
2023,31,2023-07-31,.Home,SEO,MOBILE,20168,17401,8892,141500
2023,31,2023-07-31,.Home,SEO,NON-MOBILE,24703,21911,9775,258425
2023,31,2023-07-31,.Home,Undefined,MOBILE,646,646,0,4404
2023,31,2023-07-31,.Home,Undefined,NON-MOBILE,11563,11654,0,24907
2023,31,2023-07-31,.LYP,Direct,MOBILE,4919,4194,2542,20375
2023,31,2023-07-31,.LYP,Direct,NON-MOBILE,1493,1250,566,14020
2023,31,2023-07-31,.LYP,Other,MOBILE,180,150,110,481
2023,31,2023-07-31,.LYP,Other,NON-MOBILE,111,83,28,689
2023,31,2023-07-31,.LYP,Paid,MOBILE,10422,9932,8131,21785
2023,31,2023-07-31,.LYP,Paid,NON-MOBILE,2807,2361,1383,14818
2023,31,2023-07-31,.LYP,SEO,MOBILE,571,458,65,2795
2023,31,2023-07-31,.LYP,SEO,NON-MOBILE,610,512,69,5671
2023,31,2023-07-31,.LYP,Undefined,MOBILE,55,55,0,338
2023,31,2023-07-31,.LYP,Undefined,NON-MOBILE,22,22,0,178
2023,31,2023-07-31,.Other,Direct,MOBILE,18501,17308,5405,34729
2023,31,2023-07-31,.Other,Direct,NON-MOBILE,16065,15188,2094,34225
2023,31,2023-07-31,.Other,Other,MOBILE,787,740,359,2376
2023,31,2023-07-31,.Other,Other,NON-MOBILE,3658,2910,129,226356
2023,31,2023-07-31,.Other,Paid,MOBILE,14968,14084,6369,58295
2023,31,2023-07-31,.Other,Paid,NON-MOBILE,15705,14953,2473,56422
2023,31,2023-07-31,.Other,SEO,MOBILE,7316,6676,2177,22417
2023,31,2023-07-31,.Other,SEO,NON-MOBILE,16395,15524,2554,71811
2023,31,2023-07-31,.Other,Undefined,MOBILE,544,543,0,1843
2023,31,2023-07-31,.Other,Undefined,NON-MOBILE,447,446,0,4317
2023,31,2023-07-31,.Property,Direct,MOBILE,49128,36738,23127,104594
2023,31,2023-07-31,.Property,Direct,NON-MOBILE,6212,5208,3871,23250
2023,31,2023-07-31,.Property,Other,MOBILE,17105,16536,15271,39454
2023,31,2023-07-31,.Property,Other,NON-MOBILE,1970,1740,1169,6137
2023,31,2023-07-31,.Property,Paid,MOBILE,5169,2610,235,16440
2023,31,2023-07-31,.Property,Paid,NON-MOBILE,1469,792,54,11295
2023,31,2023-07-31,.Property,SEO,MOBILE,3640,1876,336,10456
2023,31,2023-07-31,.Property,SEO,NON-MOBILE,1573,893,114,12006
2023,31,2023-07-31,.Property,Undefined,MOBILE,17,17,0,61
2023,31,2023-07-31,.Property,Undefined,NON-MOBILE,17,17,0,77
2023,32,2023-08-07,./corporate/,Direct,MOBILE,242,223,202,683
2023,32,2023-08-07,./corporate/,Direct,NON-MOBILE,102,94,72,522
2023,32,2023-08-07,./corporate/,Other,MOBILE,2,2,1,12
2023,32,2023-08-07,./corporate/,Other,NON-MOBILE,14,14,9,175
2023,32,2023-08-07,./corporate/,Paid,MOBILE,16,11,0,92
2023,32,2023-08-07,./corporate/,Paid,NON-MOBILE,7,7,0,50
2023,32,2023-08-07,./corporate/,SEO,MOBILE,4780,4578,3741,22283
2023,32,2023-08-07,./corporate/,SEO,NON-MOBILE,2754,2686,2157,18990
2023,32,2023-08-07,./corporate/,Undefined,MOBILE,7,7,0,53
2023,32,2023-08-07,./corporate/,Undefined,NON-MOBILE,3,3,0,12
2023,32,2023-08-07,./housing/,Direct,MOBILE,9663,8500,4261,31086
2023,32,2023-08-07,./housing/,Direct,NON-MOBILE,3025,2755,797,18966
2023,32,2023-08-07,./housing/,Other,MOBILE,259,241,92,1127
2023,32,2023-08-07,./housing/,Other,NON-MOBILE,314,277,28,3727
2023,32,2023-08-07,./housing/,Paid,MOBILE,9032,7935,2710,35590
2023,32,2023-08-07,./housing/,Paid,NON-MOBILE,4090,3788,1375,28062
2023,32,2023-08-07,./housing/,SEO,MOBILE,6316,5561,2596,30920
2023,32,2023-08-07,./housing/,SEO,NON-MOBILE,4414,4164,1608,33733
2023,32,2023-08-07,./housing/,Undefined,MOBILE,152,152,0,1101
2023,32,2023-08-07,./housing/,Undefined,NON-MOBILE,114,114,0,1058
2023,32,2023-08-07,./members/,Direct,MOBILE,59451,50904,18138,217667
2023,32,2023-08-07,./members/,Direct,NON-MOBILE,41814,34711,5217,253978
2023,32,2023-08-07,./members/,Other,MOBILE,1267,952,132,5916
2023,32,2023-08-07,./members/,Other,NON-MOBILE,3286,2402,29,23520
2023,32,2023-08-07,./members/,Paid,MOBILE,12991,10351,238,58286
2023,32,2023-08-07,./members/,Paid,NON-MOBILE,19975,16409,98,144649
2023,32,2023-08-07,./members/,SEO,MOBILE,8648,6846,505,38229
2023,32,2023-08-07,./members/,SEO,NON-MOBILE,21905,17833,432,161931
2023,32,2023-08-07,./members/,Undefined,MOBILE,788,788,0,5948
2023,32,2023-08-07,./members/,Undefined,NON-MOBILE,782,769,0,7381
2023,32,2023-08-07,.Home,Direct,MOBILE,57701,50956,27213,418818
2023,32,2023-08-07,.Home,Direct,NON-MOBILE,32334,28483,12523,297684
2023,32,2023-08-07,.Home,Other,MOBILE,2406,2115,1200,13527
2023,32,2023-08-07,.Home,Other,NON-MOBILE,2625,2054,350,31050
2023,32,2023-08-07,.Home,Paid,MOBILE,51892,45269,26215,335927
2023,32,2023-08-07,.Home,Paid,NON-MOBILE,32725,29301,13841,321405
2023,32,2023-08-07,.Home,SEO,MOBILE,19790,17278,8814,136542
2023,32,2023-08-07,.Home,SEO,NON-MOBILE,25158,22551,9994,264216
2023,32,2023-08-07,.Home,Undefined,MOBILE,587,587,0,4037
2023,32,2023-08-07,.Home,Undefined,NON-MOBILE,252,249,0,3008
2023,32,2023-08-07,.LYP,Direct,MOBILE,5211,4429,2780,21723
2023,32,2023-08-07,.LYP,Direct,NON-MOBILE,1621,1315,582,13005
2023,32,2023-08-07,.LYP,Other,MOBILE,224,206,147,896
2023,32,2023-08-07,.LYP,Other,NON-MOBILE,96,76,18,529
2023,32,2023-08-07,.LYP,Paid,MOBILE,10038,9568,7715,21387
2023,32,2023-08-07,.LYP,Paid,NON-MOBILE,2650,2246,1292,15587
2023,32,2023-08-07,.LYP,SEO,MOBILE,640,467,54,3279
2023,32,2023-08-07,.LYP,SEO,NON-MOBILE,716,564,88,6109
2023,32,2023-08-07,.LYP,Undefined,MOBILE,59,59,0,284
2023,32,2023-08-07,.LYP,Undefined,NON-MOBILE,30,30,0,235
2023,32,2023-08-07,.Other,Direct,MOBILE,18426,17254,5182,33824
2023,32,2023-08-07,.Other,Direct,NON-MOBILE,15840,14986,1942,36889
2023,32,2023-08-07,.Other,Other,MOBILE,967,932,525,2834
2023,32,2023-08-07,.Other,Other,NON-MOBILE,3972,3205,135,243708
2023,32,2023-08-07,.Other,Paid,MOBILE,14858,13985,6247,53624
2023,32,2023-08-07,.Other,Paid,NON-MOBILE,15654,14802,2221,55427
2023,32,2023-08-07,.Other,SEO,MOBILE,7120,6522,2151,20310
2023,32,2023-08-07,.Other,SEO,NON-MOBILE,16387,15484,2450,72814
2023,32,2023-08-07,.Other,Undefined,MOBILE,528,528,0,1684
2023,32,2023-08-07,.Other,Undefined,NON-MOBILE,451,446,0,4277
2023,32,2023-08-07,.Property,Direct,MOBILE,50836,38173,24268,107449
2023,32,2023-08-07,.Property,Direct,NON-MOBILE,5152,4151,3029,20044
2023,32,2023-08-07,.Property,Other,MOBILE,18450,17854,16536,43817
2023,32,2023-08-07,.Property,Other,NON-MOBILE,2118,1846,1320,7459
2023,32,2023-08-07,.Property,Paid,MOBILE,5216,2628,224,15851
2023,32,2023-08-07,.Property,Paid,NON-MOBILE,1518,797,47,12463
2023,32,2023-08-07,.Property,SEO,MOBILE,3323,1736,334,9844
2023,32,2023-08-07,.Property,SEO,NON-MOBILE,1615,909,80,12724
2023,32,2023-08-07,.Property,Undefined,MOBILE,47,47,0,200
2023,32,2023-08-07,.Property,Undefined,NON-MOBILE,7,7,0,66
2023,33,2023-08-14,./corporate/,Direct,MOBILE,292,268,238,1041
2023,33,2023-08-14,./corporate/,Direct,NON-MOBILE,106,99,76,828
2023,33,2023-08-14,./corporate/,Other,MOBILE,5,5,4,15
2023,33,2023-08-14,./corporate/,Other,NON-MOBILE,10,9,7,142
2023,33,2023-08-14,./corporate/,Paid,MOBILE,23,20,0,127
2023,33,2023-08-14,./corporate/,Paid,NON-MOBILE,6,6,0,97
2023,33,2023-08-14,./corporate/,SEO,MOBILE,4734,4545,3697,22359
2023,33,2023-08-14,./corporate/,SEO,NON-MOBILE,2582,2526,2022,17873
2023,33,2023-08-14,./corporate/,Undefined,MOBILE,2,2,0,2
2023,33,2023-08-14,./corporate/,Undefined,NON-MOBILE,5,5,0,32
2023,33,2023-08-14,./housing/,Direct,MOBILE,9561,8397,4023,31412
2023,33,2023-08-14,./housing/,Direct,NON-MOBILE,3516,3278,1378,19710
2023,33,2023-08-14,./housing/,Other,MOBILE,361,333,188,1450
2023,33,2023-08-14,./housing/,Other,NON-MOBILE,343,310,26,4736
2023,33,2023-08-14,./housing/,Paid,MOBILE,8667,7604,2498,33316
2023,33,2023-08-14,./housing/,Paid,NON-MOBILE,4086,3829,1367,27470
2023,33,2023-08-14,./housing/,SEO,MOBILE,6323,5632,2571,30988
2023,33,2023-08-14,./housing/,SEO,NON-MOBILE,4322,4027,1513,33280
2023,33,2023-08-14,./housing/,Undefined,MOBILE,175,175,0,952
2023,33,2023-08-14,./housing/,Undefined,NON-MOBILE,117,117,0,1219
2023,33,2023-08-14,./members/,Direct,MOBILE,59206,50694,17543,219337
2023,33,2023-08-14,./members/,Direct,NON-MOBILE,42056,35019,5109,257554
2023,33,2023-08-14,./members/,Other,MOBILE,1366,995,140,5352
2023,33,2023-08-14,./members/,Other,NON-MOBILE,3206,2316,21,23903
2023,33,2023-08-14,./members/,Paid,MOBILE,12684,10102,257,55120
2023,33,2023-08-14,./members/,Paid,NON-MOBILE,19712,16210,82,143378
2023,33,2023-08-14,./members/,SEO,MOBILE,8873,6852,419,39764
2023,33,2023-08-14,./members/,SEO,NON-MOBILE,22363,18215,408,164262
2023,33,2023-08-14,./members/,Undefined,MOBILE,722,722,0,5456
2023,33,2023-08-14,./members/,Undefined,NON-MOBILE,814,804,0,7099
2023,33,2023-08-14,.Home,Direct,MOBILE,61745,53803,29015,439244
2023,33,2023-08-14,.Home,Direct,NON-MOBILE,33229,29134,12827,302518
2023,33,2023-08-14,.Home,Other,MOBILE,2143,1901,1042,12840
2023,33,2023-08-14,.Home,Other,NON-MOBILE,2668,2077,347,32796
2023,33,2023-08-14,.Home,Paid,MOBILE,50859,44270,25176,333426
2023,33,2023-08-14,.Home,Paid,NON-MOBILE,31907,28610,13252,325059
2023,33,2023-08-14,.Home,SEO,MOBILE,19516,17011,8583,133107
2023,33,2023-08-14,.Home,SEO,NON-MOBILE,25680,22840,9973,272303
2023,33,2023-08-14,.Home,Undefined,MOBILE,733,733,0,4880
2023,33,2023-08-14,.Home,Undefined,NON-MOBILE,288,286,0,4517
2023,33,2023-08-14,.LYP,Direct,MOBILE,5223,4415,2698,21026
2023,33,2023-08-14,.LYP,Direct,NON-MOBILE,1500,1289,592,14264
2023,33,2023-08-14,.LYP,Other,MOBILE,194,146,90,612
2023,33,2023-08-14,.LYP,Other,NON-MOBILE,67,54,17,586
2023,33,2023-08-14,.LYP,Paid,MOBILE,10934,10428,8477,21344
2023,33,2023-08-14,.LYP,Paid,NON-MOBILE,2427,2175,1237,15302
2023,33,2023-08-14,.LYP,SEO,MOBILE,672,508,83,3108
2023,33,2023-08-14,.LYP,SEO,NON-MOBILE,787,591,103,5732
2023,33,2023-08-14,.LYP,Undefined,MOBILE,74,74,0,362
2023,33,2023-08-14,.LYP,Undefined,NON-MOBILE,23,23,0,131
2023,33,2023-08-14,.Other,Direct,MOBILE,19318,18053,5530,36433
2023,33,2023-08-14,.Other,Direct,NON-MOBILE,16040,15172,2082,37109
2023,33,2023-08-14,.Other,Other,MOBILE,933,886,483,2556
2023,33,2023-08-14,.Other,Other,NON-MOBILE,3818,3159,147,226162
2023,33,2023-08-14,.Other,Paid,MOBILE,14913,14054,6646,50156
2023,33,2023-08-14,.Other,Paid,NON-MOBILE,15466,14637,2211,50331
2023,33,2023-08-14,.Other,SEO,MOBILE,7454,6827,2240,21733
2023,33,2023-08-14,.Other,SEO,NON-MOBILE,17291,16273,2712,73011
2023,33,2023-08-14,.Other,Undefined,MOBILE,518,517,0,1541
2023,33,2023-08-14,.Other,Undefined,NON-MOBILE,417,413,0,4148
2023,33,2023-08-14,.Property,Direct,MOBILE,49888,37304,23222,105611
2023,33,2023-08-14,.Property,Direct,NON-MOBILE,5602,4631,3342,22487
2023,33,2023-08-14,.Property,Other,MOBILE,15428,14877,13615,37081
2023,33,2023-08-14,.Property,Other,NON-MOBILE,1580,1332,985,5422
2023,33,2023-08-14,.Property,Paid,MOBILE,5318,2730,195,16588
2023,33,2023-08-14,.Property,Paid,NON-MOBILE,1500,820,41,11284
2023,33,2023-08-14,.Property,SEO,MOBILE,3587,1867,339,10319
2023,33,2023-08-14,.Property,SEO,NON-MOBILE,1639,938,83,12768
2023,33,2023-08-14,.Property,Undefined,MOBILE,25,25,0,68
2023,33,2023-08-14,.Property,Undefined,NON-MOBILE,17,17,0,129
2023,34,2023-08-21,./corporate/,Direct,MOBILE,215,199,164,791
2023,34,2023-08-21,./corporate/,Direct,NON-MOBILE,127,120,90,797
2023,34,2023-08-21,./corporate/,Other,MOBILE,1,1,0,6
2023,34,2023-08-21,./corporate/,Other,NON-MOBILE,9,9,7,52
2023,34,2023-08-21,./corporate/,Paid,MOBILE,11,9,1,51
2023,34,2023-08-21,./corporate/,Paid,NON-MOBILE,5,5,0,13
2023,34,2023-08-21,./corporate/,SEO,MOBILE,4691,4492,3660,23124
2023,34,2023-08-21,./corporate/,SEO,NON-MOBILE,2603,2542,2033,17422
2023,34,2023-08-21,./corporate/,Undefined,MOBILE,4,4,0,7
2023,34,2023-08-21,./corporate/,Undefined,NON-MOBILE,3,3,0,19
2023,34,2023-08-21,./housing/,Direct,MOBILE,9905,8661,4270,31944
2023,34,2023-08-21,./housing/,Direct,NON-MOBILE,3272,3034,975,20650
2023,34,2023-08-21,./housing/,Other,MOBILE,295,266,106,1249
2023,34,2023-08-21,./housing/,Other,NON-MOBILE,329,305,22,3697
2023,34,2023-08-21,./housing/,Paid,MOBILE,8571,7487,2441,32135
2023,34,2023-08-21,./housing/,Paid,NON-MOBILE,3993,3737,1334,26414
2023,34,2023-08-21,./housing/,SEO,MOBILE,6547,5790,2578,31873
2023,34,2023-08-21,./housing/,SEO,NON-MOBILE,4556,4258,1565,34920
2023,34,2023-08-21,./housing/,Undefined,MOBILE,181,181,0,1106
2023,34,2023-08-21,./housing/,Undefined,NON-MOBILE,112,112,0,1103
2023,34,2023-08-21,./members/,Direct,MOBILE,55287,47090,15923,199309
2023,34,2023-08-21,./members/,Direct,NON-MOBILE,40999,34001,4638,248616
2023,34,2023-08-21,./members/,Other,MOBILE,1455,1023,106,6110
2023,34,2023-08-21,./members/,Other,NON-MOBILE,3187,2306,18,21585
2023,34,2023-08-21,./members/,Paid,MOBILE,13280,10431,242,59899
2023,34,2023-08-21,./members/,Paid,NON-MOBILE,19808,16409,77,149062
2023,34,2023-08-21,./members/,SEO,MOBILE,8622,6626,335,39621
2023,34,2023-08-21,./members/,SEO,NON-MOBILE,22476,18296,406,164455
2023,34,2023-08-21,./members/,Undefined,MOBILE,625,625,0,4606
2023,34,2023-08-21,./members/,Undefined,NON-MOBILE,819,810,0,7009
2023,34,2023-08-21,.Home,Direct,MOBILE,62110,54529,29742,445089
2023,34,2023-08-21,.Home,Direct,NON-MOBILE,34000,29683,13673,301710
2023,34,2023-08-21,.Home,Other,MOBILE,2533,2093,1044,16416
2023,34,2023-08-21,.Home,Other,NON-MOBILE,2768,2136,352,39267
2023,34,2023-08-21,.Home,Paid,MOBILE,48646,42718,23860,323602
2023,34,2023-08-21,.Home,Paid,NON-MOBILE,30910,27753,12462,310577
2023,34,2023-08-21,.Home,SEO,MOBILE,19860,17232,8618,137199
2023,34,2023-08-21,.Home,SEO,NON-MOBILE,26327,23490,10296,279727
2023,34,2023-08-21,.Home,Undefined,MOBILE,676,676,0,4467
2023,34,2023-08-21,.Home,Undefined,NON-MOBILE,287,279,0,3914
2023,34,2023-08-21,.LYP,Direct,MOBILE,5169,4402,2747,23065
2023,34,2023-08-21,.LYP,Direct,NON-MOBILE,1480,1281,560,13033
2023,34,2023-08-21,.LYP,Other,MOBILE,296,195,132,1426
2023,34,2023-08-21,.LYP,Other,NON-MOBILE,39,34,13,364
2023,34,2023-08-21,.LYP,Paid,MOBILE,11386,10845,8788,23284
2023,34,2023-08-21,.LYP,Paid,NON-MOBILE,2573,2300,1341,14389
2023,34,2023-08-21,.LYP,SEO,MOBILE,624,509,73,3215
2023,34,2023-08-21,.LYP,SEO,NON-MOBILE,777,607,101,6796
2023,34,2023-08-21,.LYP,Undefined,MOBILE,65,65,0,644
2023,34,2023-08-21,.LYP,Undefined,NON-MOBILE,25,25,0,355
2023,34,2023-08-21,.Other,Direct,MOBILE,18398,17116,5287,34265
2023,34,2023-08-21,.Other,Direct,NON-MOBILE,16029,15108,2096,38977
2023,34,2023-08-21,.Other,Other,MOBILE,1060,989,592,2694
2023,34,2023-08-21,.Other,Other,NON-MOBILE,3734,3044,137,234740
2023,34,2023-08-21,.Other,Paid,MOBILE,15547,14659,7139,51882
2023,34,2023-08-21,.Other,Paid,NON-MOBILE,15339,14589,2387,51855
2023,34,2023-08-21,.Other,SEO,MOBILE,7349,6718,2232,21357
2023,34,2023-08-21,.Other,SEO,NON-MOBILE,16927,15909,2566,75294
2023,34,2023-08-21,.Other,Undefined,MOBILE,510,506,0,1522
2023,34,2023-08-21,.Other,Undefined,NON-MOBILE,413,410,0,4539
2023,34,2023-08-21,.Property,Direct,MOBILE,48606,35977,22263,102806
2023,34,2023-08-21,.Property,Direct,NON-MOBILE,11423,10295,9119,26007
2023,34,2023-08-21,.Property,Other,MOBILE,16928,16336,15184,40558
2023,34,2023-08-21,.Property,Other,NON-MOBILE,1966,1731,1390,6084
2023,34,2023-08-21,.Property,Paid,MOBILE,5248,2542,216,15783
2023,34,2023-08-21,.Property,Paid,NON-MOBILE,1346,702,40,9769
2023,34,2023-08-21,.Property,SEO,MOBILE,3556,1773,349,9801
2023,34,2023-08-21,.Property,SEO,NON-MOBILE,1522,808,77,10657
2023,34,2023-08-21,.Property,Undefined,MOBILE,23,20,0,60
2023,34,2023-08-21,.Property,Undefined,NON-MOBILE,6,6,0,15
2023,35,2023-08-28,./corporate/,Direct,MOBILE,195,184,156,814
2023,35,2023-08-28,./corporate/,Direct,NON-MOBILE,110,103,77,718
2023,35,2023-08-28,./corporate/,Other,MOBILE,3,3,2,4
2023,35,2023-08-28,./corporate/,Other,NON-MOBILE,13,12,9,64
2023,35,2023-08-28,./corporate/,Paid,MOBILE,18,17,0,63
2023,35,2023-08-28,./corporate/,Paid,NON-MOBILE,3,3,0,6
2023,35,2023-08-28,./corporate/,SEO,MOBILE,4108,3926,3184,20669
2023,35,2023-08-28,./corporate/,SEO,NON-MOBILE,2347,2291,1830,15830
2023,35,2023-08-28,./corporate/,Undefined,MOBILE,7,7,0,38
2023,35,2023-08-28,./corporate/,Undefined,NON-MOBILE,6,6,0,30
2023,35,2023-08-28,./housing/,Direct,MOBILE,9472,8356,4261,29486
2023,35,2023-08-28,./housing/,Direct,NON-MOBILE,2985,2770,819,18809
2023,35,2023-08-28,./housing/,Other,MOBILE,491,455,268,1601
2023,35,2023-08-28,./housing/,Other,NON-MOBILE,320,290,38,2737
2023,35,2023-08-28,./housing/,Paid,MOBILE,8209,7265,2351,32063
2023,35,2023-08-28,./housing/,Paid,NON-MOBILE,3898,3669,1331,26850
2023,35,2023-08-28,./housing/,SEO,MOBILE,6124,5428,2344,29630
2023,35,2023-08-28,./housing/,SEO,NON-MOBILE,4491,4173,1462,32225
2023,35,2023-08-28,./housing/,Undefined,MOBILE,196,195,0,1208
2023,35,2023-08-28,./housing/,Undefined,NON-MOBILE,121,120,0,1074
2023,35,2023-08-28,./members/,Direct,MOBILE,54020,46224,15478,198441
2023,35,2023-08-28,./members/,Direct,NON-MOBILE,40287,33287,4649,240774
2023,35,2023-08-28,./members/,Other,MOBILE,1302,931,81,5838
2023,35,2023-08-28,./members/,Other,NON-MOBILE,3196,2358,13,21702
2023,35,2023-08-28,./members/,Paid,MOBILE,12779,10067,213,55035
2023,35,2023-08-28,./members/,Paid,NON-MOBILE,19284,15904,77,139401
2023,35,2023-08-28,./members/,SEO,MOBILE,8243,6434,300,37006
2023,35,2023-08-28,./members/,SEO,NON-MOBILE,22488,18328,462,166631
2023,35,2023-08-28,./members/,Undefined,MOBILE,663,663,0,4355
2023,35,2023-08-28,./members/,Undefined,NON-MOBILE,889,884,0,8004
2023,35,2023-08-28,.Home,Direct,MOBILE,60834,53691,29705,436004
2023,35,2023-08-28,.Home,Direct,NON-MOBILE,32798,28873,13037,290736
2023,35,2023-08-28,.Home,Other,MOBILE,2671,2233,1215,15908
2023,35,2023-08-28,.Home,Other,NON-MOBILE,2463,1999,360,36753
2023,35,2023-08-28,.Home,Paid,MOBILE,47645,41569,23569,311324
2023,35,2023-08-28,.Home,Paid,NON-MOBILE,29483,26429,11788,295135
2023,35,2023-08-28,.Home,SEO,MOBILE,18980,16512,8383,130764
2023,35,2023-08-28,.Home,SEO,NON-MOBILE,25513,22774,9948,262372
2023,35,2023-08-28,.Home,Undefined,MOBILE,683,683,0,4595
2023,35,2023-08-28,.Home,Undefined,NON-MOBILE,277,277,0,3476
2023,35,2023-08-28,.LYP,Direct,MOBILE,5336,4576,2815,21806
2023,35,2023-08-28,.LYP,Direct,NON-MOBILE,1462,1278,585,12604
2023,35,2023-08-28,.LYP,Other,MOBILE,289,189,108,1107
2023,35,2023-08-28,.LYP,Other,NON-MOBILE,108,66,18,547
2023,35,2023-08-28,.LYP,Paid,MOBILE,10665,10121,8127,21313
2023,35,2023-08-28,.LYP,Paid,NON-MOBILE,2485,2260,1359,13988
2023,35,2023-08-28,.LYP,SEO,MOBILE,611,470,71,2473
2023,35,2023-08-28,.LYP,SEO,NON-MOBILE,787,598,107,5811
2023,35,2023-08-28,.LYP,Undefined,MOBILE,68,68,0,396
2023,35,2023-08-28,.LYP,Undefined,NON-MOBILE,25,25,0,268
2023,35,2023-08-28,.Other,Direct,MOBILE,17933,16706,5107,33131
2023,35,2023-08-28,.Other,Direct,NON-MOBILE,16009,15114,2055,37123
2023,35,2023-08-28,.Other,Other,MOBILE,931,889,494,2417
2023,35,2023-08-28,.Other,Other,NON-MOBILE,3471,2863,136,223041
2023,35,2023-08-28,.Other,Paid,MOBILE,15751,14856,7322,56290
2023,35,2023-08-28,.Other,Paid,NON-MOBILE,14986,14219,2302,51659
2023,35,2023-08-28,.Other,SEO,MOBILE,7155,6532,2164,21457
2023,35,2023-08-28,.Other,SEO,NON-MOBILE,16491,15494,2402,71657
2023,35,2023-08-28,.Other,Undefined,MOBILE,468,466,0,1651
2023,35,2023-08-28,.Other,Undefined,NON-MOBILE,387,387,0,4458
2023,35,2023-08-28,.Property,Direct,MOBILE,47110,34936,21954,100116
2023,35,2023-08-28,.Property,Direct,NON-MOBILE,13738,12761,11506,29857
2023,35,2023-08-28,.Property,Other,MOBILE,18477,17970,16718,43697
2023,35,2023-08-28,.Property,Other,NON-MOBILE,2045,1826,1387,6348
2023,35,2023-08-28,.Property,Paid,MOBILE,4844,2315,95,13602
2023,35,2023-08-28,.Property,Paid,NON-MOBILE,1283,668,24,9859
2023,35,2023-08-28,.Property,SEO,MOBILE,3278,1657,287,8899
2023,35,2023-08-28,.Property,SEO,NON-MOBILE,1534,830,77,11707
2023,35,2023-08-28,.Property,Undefined,MOBILE,24,24,0,79
2023,35,2023-08-28,.Property,Undefined,NON-MOBILE,6,6,0,45
2023,36,2023-09-04,./corporate/,Direct,MOBILE,199,194,165,753
2023,36,2023-09-04,./corporate/,Direct,NON-MOBILE,100,94,77,469
2023,36,2023-09-04,./corporate/,Other,MOBILE,4,4,3,33
2023,36,2023-09-04,./corporate/,Other,NON-MOBILE,11,11,7,90
2023,36,2023-09-04,./corporate/,Paid,MOBILE,33,26,0,179
2023,36,2023-09-04,./corporate/,Paid,NON-MOBILE,5,5,0,28
2023,36,2023-09-04,./corporate/,SEO,MOBILE,4186,4044,3261,20166
2023,36,2023-09-04,./corporate/,SEO,NON-MOBILE,2257,2185,1757,15241
2023,36,2023-09-04,./corporate/,Undefined,MOBILE,5,5,0,10
2023,36,2023-09-04,./corporate/,Undefined,NON-MOBILE,3,3,0,32
2023,36,2023-09-04,./housing/,Direct,MOBILE,10388,9176,4521,34358
2023,36,2023-09-04,./housing/,Direct,NON-MOBILE,3283,3007,904,20712
2023,36,2023-09-04,./housing/,Other,MOBILE,378,328,117,1371
2023,36,2023-09-04,./housing/,Other,NON-MOBILE,335,311,29,2769
2023,36,2023-09-04,./housing/,Paid,MOBILE,8676,7605,2275,35304
2023,36,2023-09-04,./housing/,Paid,NON-MOBILE,4189,3954,1418,28499
2023,36,2023-09-04,./housing/,SEO,MOBILE,6196,5525,2333,29963
2023,36,2023-09-04,./housing/,SEO,NON-MOBILE,4440,4178,1383,32573
2023,36,2023-09-04,./housing/,Undefined,MOBILE,208,207,0,1581
2023,36,2023-09-04,./housing/,Undefined,NON-MOBILE,131,131,0,1296
2023,36,2023-09-04,./members/,Direct,MOBILE,53996,46089,15796,195949
2023,36,2023-09-04,./members/,Direct,NON-MOBILE,39548,32869,4538,242412
