Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group,Campaign_Group,Week,Year
2024-08-21,bing,cpc,Search - FF - Property Owners - test max conv purchase 20240530,tablet,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - FF - Travel Nurse Housing - test max conv purchase 20240530,mobile,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Travel Nurse Housing,tablet,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,bing,cpc,Search - Travel Nurse-Experiment,desktop,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Bing Search - Non-Brand (All Campaigns),34,2024
2024-08-21,google,cpc,Search - Healthcare,desktop,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Healthcare,34,2024
2024-08-21,google,cpc,Search - Housing,desktop,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Housing,34,2024
2024-08-21,google,cpc,Search - Travel Nurse,mobile,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Travel Nurse,34,2024
2023-08-21,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,62,10,26.38,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,108,17,37.35,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,17,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,62,9,28.11,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,147,30,70.04,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Atlanta,TABLET,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,120,14,63.34,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,111,20,45.19,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,189,37,130.040371,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,130,28,71.12,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,19,101.98,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,60,12,43.27,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Charleston,TABLET,0,0,0,0,0,0,0,0,0,0,15,3,9.51,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,143,25,68.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,308,52,121.02,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,6,2,5.51,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,94,15,47.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,90,20,44.54,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Dallas,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,2.23,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,90,8,16.05,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,174,37,82.21,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,115,15,54.93,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,87,20,49.075,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,74,13,35.42,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,130,23,50.31999999999999,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,72,11,34.38,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,150,39,96.18,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,8,1,3.24,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,96,20,71.85,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,172,39,100.41,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,1.78,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,63,12,45.09,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,107,18,42.41,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,44,13,37.22,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,42,12,26.82,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,116,28,69.89,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,215,44,117.73,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,12,3,9.92,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,54,13,41.45,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,92,22,54.48,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,3,1,3.16,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,116,16,47.34,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,164,39,97.28,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,43,13,50.52,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,64,11,20.5,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,55,6,15.27,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,83,15,26.34,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,9,3,6.72,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,67,10,23.48,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,122,28,73.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,1405,215,193.24,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,2923,620,511.36,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,171,32,26.04,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,7370,4190,960.14,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,10224,5562,1612.93,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,281,150,43.27,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,4706,949,1113.3,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,9680,2048,1985.78,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,666,124,150.19,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-21,google,cpc,Room Rental,DESKTOP,0,0,0,0,0,0,0,0,0,0,525,35,135.78,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,Room Rental,MOBILE,0,0,0,0,0,0,0,0,0,0,2841,370,836.51,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,Room Rental,TABLET,0,0,0,0,0,0,0,0,0,0,86,7,17.23,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,4053,722,3244.0600000000004,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,10533,1343,5424.54,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,196,29,97.99,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Alternative To BNB,DESKTOP,0,0,0,0,0,0,0,0,0,0,192,10,32.71,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Alternative To BNB,MOBILE,0,0,0,0,0,0,0,0,0,0,550,37,122.1,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Alternative To BNB,TABLET,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,346,106,486.29,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,645,190,884.48,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,51,18,84.99000000000001,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Travel Nurse Agencies,DESKTOP,0,0,0,0,0,0,0,0,0,0,195,17,63.25,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Travel Nurse Agencies,MOBILE,0,0,0,0,0,0,0,0,0,0,624,39,125.88,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Travel Nurse Agencies,TABLET,0,0,0,0,0,0,0,0,0,0,20,2,5.73,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Travel Nurse Jobs,DESKTOP,0,0,0,0,0,0,0,0,0,0,312,46,60.44,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Travel Nurse Jobs,MOBILE,0,0,0,0,0,0,0,0,0,0,2686,570,367.76,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH - Travel Nurse Jobs,TABLET,0,0,0,0,0,0,0,0,0,0,155,30,35.71,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH_Re-Marketing,CONNECTED_TV,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,1219,3,1.011444,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,675,6,1.812671,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-21,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,152,2,0.461787,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-22,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,29,7,8.07,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,105,22,51.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,34,3,6.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,110,10,32.49,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,170,28,62.72,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Atlanta,TABLET,0,0,0,0,0,0,0,0,0,0,3,1,2.66,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,110,14,58.53,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,102,17,34.775,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,158,30,115.32,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,130,33,68.91,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,5,3,7.479999999999999,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,50,15,60.845116,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,55,16,50.73,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Charleston,TABLET,0,0,0,0,0,0,0,0,0,0,1,1,2.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,155,21,55.6,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,329,61,138.25,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,22,1,2.76,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,83,12,36.93,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,124,16,33.97,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Dallas,TABLET,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,76,13,33.34,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,188,32,65.49,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,114,19,60.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,77,13,31.56,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,60,13,35.260000000000005,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,161,34,71.96000000000001,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,3,1,2.27,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,87,27,71.09,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,174,44,104.45,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,6,4,10.41,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,71,12,37.24,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,192,36,95.26,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,51,12,50.35,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,81,25,59.96301,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,6,18.83,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,33,9,20.53,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,94,21,61.53,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,214,52,129.91,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,83,12,36.96,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,118,24,50.7,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,5,2,6.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,146,35,93.31,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,191,42,100.53,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,11,2,5.25,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,37,13,31.28,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-22,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,53,10,23.19,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
